+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.01                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 24-05-2019_16-48-45

	inpoed array

3496 3525 0 0 
3496 3607 0 0 
3496 3716 0 0 
3497 3574 0 0 
3497 3717 0 0 
3497 3866 0 0 
3498 3595 0 0 
3498 3556 0 0 
3498 3766 0 0 
3498 3801 0 0 
3499 3503 0 0 
3499 3609 0 0 
3499 3719 0 0 
3499 3867 0 0 
3500 3568 0 0 
3500 3613 0 0 
3500 3730 0 0 
3500 3784 0 0 
3501 3509 0 0 
3501 3596 0 0 
3501 3797 0 0 
3501 3885 0 0 
3502 3676 0 0 
3502 3720 0 0 
3503 3623 0 0 
3503 3867 0 0 
3504 3541 0 0 
3504 3616 0 0 
3505 3518 0 0 
3505 3558 0 0 
3505 3723 0 0 
3505 3735 0 0 
3506 3521 0 0 
3506 3665 0 0 
3506 3711 0 0 
3506 3778 0 0 
3507 3513 0 0 
3507 3535 0 0 
3507 3750 0 0 
3507 3834 0 0 
3508 3570 0 0 
3508 3647 0 0 
3508 3758 0 0 
3508 3785 0 0 
3509 3704 0 0 
3509 3797 0 0 
3510 3610 0 0 
3510 3727 0 0 
3511 3524 0 0 
3511 3728 0 0 
3511 3741 0 0 
3512 3677 0 0 
3512 3663 0 0 
3512 3787 0 0 
3512 3883 0 0 
3513 3830 0 0 
3513 3834 0 0 
3514 3648 0 0 
3514 3738 0 0 
3515 3672 0 0 
3515 3720 0 0 
3515 3879 0 0 
3516 3763 0 0 
3516 3824 0 0 
3517 3608 0 0 
3517 3760 0 0 
3518 3523 0 0 
3518 3735 0 0 
3518 3740 0 0 
3519 3660 0 0 
3519 3736 0 0 
3519 3875 0 0 
3520 3562 0 0 
3520 3568 0 0 
3520 3743 0 0 
3520 3781 0 0 
3521 3564 0 0 
3521 3711 0 0 
3521 3783 0 0 
3522 3523 0 0 
3522 3620 0 0 
3522 3725 0 0 
3522 3832 0 0 
3523 3725 0 0 
3523 3740 0 0 
3524 3741 0 0 
3524 3793 0 0 
3525 3630 0 0 
3525 3716 0 0 
3526 3530 0 0 
3526 3539 0 0 
3526 3734 0 0 
3526 3745 0 0 
3527 3633 0 0 
3527 3634 0 0 
3528 3764 0 0 
3528 3779 0 0 
3529 3581 0 0 
3529 3592 0 0 
3530 3532 0 0 
3530 3739 0 0 
3530 3745 0 0 
3531 3553 0 0 
3531 3561 0 0 
3531 3692 0 0 
3531 3860 0 0 
3532 3550 0 0 
3532 3739 0 0 
3532 3765 0 0 
3533 3580 0 0 
3533 3668 0 0 
3534 3733 0 0 
3534 3770 0 0 
3535 3750 0 0 
3535 3752 0 0 
3536 3569 0 0 
3536 3537 0 0 
3536 3606 0 0 
3536 3790 0 0 
3537 3606 0 0 
3538 3540 0 0 
3538 3547 0 0 
3538 3751 0 0 
3538 3754 0 0 
3539 3734 0 0 
3539 3839 0 0 
3540 3557 0 0 
3540 3754 0 0 
3540 3774 0 0 
3541 3616 0 0 
3541 3670 0 0 
3541 3844 0 0 
3542 3547 0 0 
3542 3577 0 0 
3542 3713 0 0 
3542 3756 0 0 
3543 3690 0 0 
3543 3732 0 0 
3544 3571 0 0 
3544 3645 0 0 
3544 3759 0 0 
3544 3786 0 0 
3545 3561 0 0 
3545 3562 0 0 
3545 3757 0 0 
3545 3780 0 0 
3546 3689 0 0 
3546 3729 0 0 
3547 3713 0 0 
3547 3751 0 0 
3548 3683 0 0 
3548 3763 0 0 
3548 3814 0 0 
3549 3681 0 0 
3549 3764 0 0 
3549 3805 0 0 
3550 3590 0 0 
3550 3765 0 0 
3550 3796 0 0 
3551 3651 0 0 
3551 3742 0 0 
3552 3644 0 0 
3552 3769 0 0 
3553 3584 0 0 
3553 3692 0 0 
3553 3706 0 0 
3554 3558 0 0 
3554 3771 0 0 
3554 3776 0 0 
3555 3772 0 0 
3555 3857 0 0 
3556 3766 0 0 
3556 3773 0 0 
3557 3563 0 0 
3557 3774 0 0 
3557 3782 0 0 
3558 3723 0 0 
3558 3776 0 0 
3559 3626 0 0 
3559 3643 0 0 
3560 3724 0 0 
3560 3761 0 0 
3561 3780 0 0 
3561 3860 0 0 
3562 3757 0 0 
3562 3781 0 0 
3563 3665 0 0 
3563 3703 0 0 
3563 3782 0 0 
3564 3656 0 0 
3564 3783 0 0 
3564 3851 0 0 
3565 3667 0 0 
3565 3628 0 0 
3565 3693 0 0 
3565 3861 0 0 
3566 3649 0 0 
3566 3662 0 0 
3566 3863 0 0 
3566 3895 0 0 
3567 3575 0 0 
3567 3659 0 0 
3567 3709 0 0 
3568 3743 0 0 
3568 3784 0 0 
3569 3721 0 0 
3569 3790 0 0 
3570 3696 0 0 
3570 3785 0 0 
3571 3775 0 0 
3571 3786 0 0 
3572 3573 0 0 
3572 3669 0 0 
3572 3749 0 0 
3572 3849 0 0 
3573 3659 0 0 
3573 3749 0 0 
3573 3852 0 0 
3574 3737 0 0 
3574 3866 0 0 
3575 3642 0 0 
3575 3709 0 0 
3575 3714 0 0 
3576 3670 0 0 
3576 3663 0 0 
3576 3718 0 0 
3576 3819 0 0 
3577 3753 0 0 
3577 3756 0 0 
3578 3579 0 0 
3578 3672 0 0 
3578 3694 0 0 
3578 3858 0 0 
3579 3641 0 0 
3579 3694 0 0 
3579 3854 0 0 
3580 3668 0 0 
3580 3715 0 0 
3580 3926 0 0 
3581 3592 0 0 
3581 3639 0 0 
3581 3699 0 0 
3581 3855 0 0 
3582 3624 0 0 
3582 3611 0 0 
3582 3792 0 0 
3582 3837 0 0 
3583 3618 0 0 
3583 3827 0 0 
3583 3807 0 0 
3584 3706 0 0 
3584 3707 0 0 
3585 3677 0 0 
3585 3695 0 0 
3585 3856 0 0 
3586 3679 0 0 
3586 3802 0 0 
3586 3809 0 0 
3586 3886 0 0 
3587 3678 0 0 
3587 3746 0 0 
3587 3847 0 0 
3587 3894 0 0 
3588 3594 0 0 
3588 3697 0 0 
3588 3794 0 0 
3588 3800 0 0 
3589 3700 0 0 
3589 3715 0 0 
3590 3732 0 0 
3590 3796 0 0 
3590 4026 0 0 
3591 3648 0 0 
3591 3698 0 0 
3591 3795 0 0 
3591 3862 0 0 
3592 3680 0 0 
3592 3699 0 0 
3592 3798 0 0 
3593 3674 0 0 
3593 3700 0 0 
3593 3799 0 0 
3593 3881 0 0 
3594 3800 0 0 
3594 3838 0 0 
3594 3988 0 0 
3595 3736 0 0 
3595 3801 0 0 
3595 3934 0 0 
3596 3744 0 0 
3596 3885 0 0 
3596 3923 0 0 
3597 3747 0 0 
3597 3892 0 0 
3597 4015 0 0 
3598 3804 0 0 
3598 3813 0 0 
3598 3911 0 0 
3599 3684 0 0 
3599 3704 0 0 
3599 3803 0 0 
3599 3818 0 0 
3600 3651 0 0 
3600 3810 0 0 
3600 3811 0 0 
3601 3681 0 0 
3601 3729 0 0 
3601 3831 0 0 
3601 3891 0 0 
3602 3682 0 0 
3602 3841 0 0 
3602 3893 0 0 
3603 3616 0 0 
3603 3816 0 0 
3603 3825 0 0 
3604 3817 0 0 
3604 3828 0 0 
3604 4022 0 0 
3605 3748 0 0 
3605 3916 0 0 
3605 3958 0 0 
3606 3683 0 0 
3606 3790 0 0 
3606 3884 0 0 
3607 3636 0 0 
3607 3716 0 0 
3607 3789 0 0 
3607 3826 0 0 
3608 3722 0 0 
3608 3760 0 0 
3608 3925 0 0 
3609 3637 0 0 
3609 3719 0 0 
3609 3820 0 0 
3609 3848 0 0 
3610 3650 0 0 
3610 3727 0 0 
3610 3865 0 0 
3610 3896 0 0 
3611 3679 0 0 
3611 3837 0 0 
3612 3653 0 0 
3612 3722 0 0 
3612 3768 0 0 
3612 3868 0 0 
3613 3685 0 0 
3613 3730 0 0 
3613 3845 0 0 
3614 3686 0 0 
3614 3744 0 0 
3614 3843 0 0 
3615 3684 0 0 
3615 3824 0 0 
3615 3888 0 0 
3616 3825 0 0 
3616 3844 0 0 
3617 3822 0 0 
3617 3697 0 0 
3618 3629 0 0 
3618 3827 0 0 
3618 3876 0 0 
3619 3760 0 0 
3619 3828 0 0 
3619 4056 0 0 
3620 3727 0 0 
3620 3832 0 0 
3620 3929 0 0 
3621 3687 0 0 
3621 3822 0 0 
3621 3871 0 0 
3621 3889 0 0 
3622 3701 0 0 
3622 3829 0 0 
3622 3910 0 0 
3623 3833 0 0 
3623 3867 0 0 
3624 3792 0 0 
3624 3836 0 0 
3625 3702 0 0 
3625 3755 0 0 
3626 3655 0 0 
3626 3643 0 0 
3626 3788 0 0 
3627 3666 0 0 
3627 3737 0 0 
3627 3823 0 0 
3627 3874 0 0 
3628 3693 0 0 
3628 3747 0 0 
3629 3698 0 0 
3629 3876 0 0 
3630 3688 0 0 
3630 3716 0 0 
3630 3840 0 0 
3630 3933 0 0 
3631 3638 0 0 
3631 3838 0 0 
3631 3850 0 0 
3632 3689 0 0 
3632 3708 0 0 
3632 3853 0 0 
3632 3907 0 0 
3633 3634 0 0 
3633 3638 0 0 
3633 3731 0 0 
3633 3835 0 0 
3634 3731 0 0 
3634 3767 0 0 
3635 3657 0 0 
3635 3708 0 0 
3635 3808 0 0 
3635 3873 0 0 
3636 3717 0 0 
3636 3789 0 0 
3636 3920 0 0 
3637 3810 0 0 
3637 3848 0 0 
3637 4013 0 0 
3638 3835 0 0 
3638 3850 0 0 
3639 3830 0 0 
3639 3855 0 0 
3639 4025 0 0 
3640 3690 0 0 
3640 3807 0 0 
3640 3812 0 0 
3640 3887 0 0 
3641 3829 0 0 
3641 3854 0 0 
3641 4024 0 0 
3642 3714 0 0 
3642 3804 0 0 
3642 3815 0 0 
3643 3748 0 0 
3643 3788 0 0 
3644 3675 0 0 
3644 3769 0 0 
3644 3870 0 0 
3644 3882 0 0 
3645 3658 0 0 
3645 3759 0 0 
3645 3864 0 0 
3646 3668 0 0 
3646 3726 0 0 
3646 3859 0 0 
3646 3877 0 0 
3647 3655 0 0 
3647 3758 0 0 
3647 3872 0 0 
3648 3738 0 0 
3648 3862 0 0 
3648 3935 0 0 
3649 3728 0 0 
3649 3863 0 0 
3649 3918 0 0 
3650 3816 0 0 
3650 3865 0 0 
3650 4003 0 0 
3651 3742 0 0 
3651 3811 0 0 
3652 3733 0 0 
3652 3869 0 0 
3652 3944 0 0 
3653 3661 0 0 
3653 3705 0 0 
3653 3768 0 0 
3653 3806 0 0 
3654 3686 0 0 
3654 3767 0 0 
3654 3821 0 0 
3654 3890 0 0 
3655 3788 0 0 
3655 3872 0 0 
3656 3658 0 0 
3656 3851 0 0 
3656 3967 0 0 
3657 3710 0 0 
3657 3873 0 0 
3657 4001 0 0 
3658 3864 0 0 
3658 3967 0 0 
3659 3709 0 0 
3659 3846 0 0 
3659 3852 0 0 
3660 3833 0 0 
3660 3875 0 0 
3660 4028 0 0 
3661 3705 0 0 
3661 3755 0 0 
3662 3762 0 0 
3662 3895 0 0 
3662 4055 0 0 
3663 3718 0 0 
3663 3787 0 0 
3664 3671 0 0 
3664 3777 0 0 
3664 3842 0 0 
3664 3878 0 0 
3665 3703 0 0 
3665 3778 0 0 
3666 3769 0 0 
3666 3874 0 0 
3666 3961 0 0 
3667 3861 0 0 
3667 3770 0 0 
3667 3996 0 0 
3668 3877 0 0 
3668 3926 0 0 
3669 3746 0 0 
3669 3849 0 0 
3669 3976 0 0 
3670 3819 0 0 
3670 3844 0 0 
3670 3937 0 0 
3671 3836 0 0 
3671 3878 0 0 
3671 4009 0 0 
3672 3858 0 0 
3672 3879 0 0 
3672 4053 0 0 
3673 3691 0 0 
3673 3880 0 0 
3673 3953 0 0 
3674 3869 0 0 
3674 3881 0 0 
3674 4061 0 0 
3675 3762 0 0 
3675 3882 0 0 
3675 3954 0 0 
3676 3720 0 0 
3676 3809 0 0 
3676 3965 0 0 
3677 3856 0 0 
3677 3883 0 0 
3677 4049 0 0 
3678 3791 0 0 
3678 3894 0 0 
3678 4035 0 0 
3679 3802 0 0 
3679 3837 0 0 
3679 3909 0 0 
3680 3793 0 0 
3680 3798 0 0 
3680 3992 0 0 
3681 3805 0 0 
3681 3891 0 0 
3681 4018 0 0 
3682 3738 0 0 
3682 3893 0 0 
3682 3980 0 0 
3683 3814 0 0 
3683 3884 0 0 
3683 4081 0 0 
3684 3818 0 0 
3684 3888 0 0 
3684 4000 0 0 
3685 3752 0 0 
3685 3845 0 0 
3685 3971 0 0 
3686 3821 0 0 
3686 3843 0 0 
3686 4020 0 0 
3687 3710 0 0 
3687 3871 0 0 
3687 3959 0 0 
3688 3840 0 0 
3688 3742 0 0 
3688 3938 0 0 
3689 3729 0 0 
3689 3853 0 0 
3689 3924 0 0 
3690 3732 0 0 
3690 3812 0 0 
3690 3942 0 0 
3691 3726 0 0 
3691 3950 0 0 
3691 3953 0 0 
3692 3706 0 0 
3692 3860 0 0 
3692 3902 0 0 
3692 3912 0 0 
3693 3747 0 0 
3693 3861 0 0 
3693 3978 0 0 
3693 4070 0 0 
3694 3854 0 0 
3694 3858 0 0 
3694 4039 0 0 
3694 4089 0 0 
3695 3779 0 0 
3695 3856 0 0 
3695 3972 0 0 
3696 3773 0 0 
3696 3785 0 0 
3696 3903 0 0 
3696 3964 0 0 
3697 3794 0 0 
3697 3905 0 0 
3697 3822 0 0 
3698 3795 0 0 
3698 3876 0 0 
3698 3904 0 0 
3699 3798 0 0 
3699 3855 0 0 
3699 4023 0 0 
3699 4048 0 0 
3700 3799 0 0 
3700 3715 0 0 
3700 3960 0 0 
3701 3791 0 0 
3701 3910 0 0 
3702 3777 0 0 
3702 3755 0 0 
3702 3968 0 0 
3703 3778 0 0 
3703 3782 0 0 
3703 3956 0 0 
3703 3969 0 0 
3704 3797 0 0 
3704 3803 0 0 
3704 3908 0 0 
3705 3755 0 0 
3705 3806 0 0 
3705 4014 0 0 
3705 3968 0 0 
3706 3707 0 0 
3706 3912 0 0 
3706 3914 0 0 
3707 3771 0 0 
3707 3914 0 0 
3707 3962 0 0 
3708 3808 0 0 
3708 3907 0 0 
3709 3714 0 0 
3709 3846 0 0 
3709 3943 0 0 
3710 3959 0 0 
3710 4001 0 0 
3711 3783 0 0 
3711 3778 0 0 
3711 3915 0 0 
3711 3977 0 0 
3712 3813 0 0 
3712 3916 0 0 
3712 3903 0 0 
3712 3964 0 0 
3713 3751 0 0 
3713 3756 0 0 
3713 3899 0 0 
3713 3931 0 0 
3714 3815 0 0 
3714 3917 0 0 
3714 3943 0 0 
3715 3926 0 0 
3715 3960 0 0 
3716 3826 0 0 
3716 3933 0 0 
3717 3866 0 0 
3717 3920 0 0 
3717 4032 0 0 
3718 3787 0 0 
3718 3819 0 0 
3718 3981 0 0 
3718 4076 0 0 
3719 3820 0 0 
3719 3867 0 0 
3719 3921 0 0 
3719 4012 0 0 
3720 3879 0 0 
3720 3965 0 0 
3721 3790 0 0 
3721 3880 0 0 
3721 3884 0 0 
3721 4038 0 0 
3722 3868 0 0 
3722 3925 0 0 
3722 4072 0 0 
3723 3735 0 0 
3723 3776 0 0 
3723 3922 0 0 
3723 3932 0 0 
3724 3761 0 0 
3724 3841 0 0 
3724 3919 0 0 
3724 4008 0 0 
3725 3832 0 0 
3725 3740 0 0 
3725 3940 0 0 
3725 4010 0 0 
3726 3859 0 0 
3726 3950 0 0 
3727 3896 0 0 
3727 3929 0 0 
3728 3741 0 0 
3728 3918 0 0 
3728 3941 0 0 
3729 3831 0 0 
3729 3924 0 0 
3730 3784 0 0 
3730 3845 0 0 
3730 4037 0 0 
3730 4071 0 0 
3731 3767 0 0 
3731 3835 0 0 
3731 3949 0 0 
3731 3955 0 0 
3732 3942 0 0 
3732 4026 0 0 
3733 3770 0 0 
3733 3944 0 0 
3733 3951 0 0 
3734 3745 0 0 
3734 3839 0 0 
3734 3906 0 0 
3734 3945 0 0 
3735 3740 0 0 
3735 3932 0 0 
3735 3946 0 0 
3736 3875 0 0 
3736 3934 0 0 
3736 4067 0 0 
3737 3823 0 0 
3737 3866 0 0 
3737 4017 0 0 
3738 3935 0 0 
3738 3980 0 0 
3739 3765 0 0 
3739 3745 0 0 
3739 3936 0 0 
3739 3957 0 0 
3740 3940 0 0 
3740 3946 0 0 
3741 3793 0 0 
3741 3941 0 0 
3741 3952 0 0 
3742 3811 0 0 
3742 3938 0 0 
3743 3781 0 0 
3743 3784 0 0 
3743 3898 0 0 
3743 3974 0 0 
3744 3843 0 0 
3744 3923 0 0 
3745 3936 0 0 
3745 3945 0 0 
3746 3847 0 0 
3746 3976 0 0 
3747 3978 0 0 
3747 4015 0 0 
3748 3788 0 0 
3748 3958 0 0 
3749 3849 0 0 
3749 3852 0 0 
3749 3947 0 0 
3749 4044 0 0 
3750 3752 0 0 
3750 3834 0 0 
3750 3948 0 0 
3750 4047 0 0 
3751 3754 0 0 
3751 3928 0 0 
3751 3931 0 0 
3752 3948 0 0 
3752 3971 0 0 
3753 3756 0 0 
3753 3857 0 0 
3753 3979 0 0 
3753 4034 0 0 
3754 3774 0 0 
3754 3928 0 0 
3754 3966 0 0 
3755 3968 0 0 
3756 3899 0 0 
3756 4034 0 0 
3757 3780 0 0 
3757 3781 0 0 
3757 3900 0 0 
3757 3973 0 0 
3758 3785 0 0 
3758 3872 0 0 
3758 4075 0 0 
3758 3958 0 0 
3759 3786 0 0 
3759 3864 0 0 
3759 4057 0 0 
3759 4077 0 0 
3760 3925 0 0 
3760 4056 0 0 
3761 3772 0 0 
3761 3919 0 0 
3761 3963 0 0 
3762 3954 0 0 
3762 4055 0 0 
3763 3814 0 0 
3763 3824 0 0 
3763 3984 0 0 
3764 3805 0 0 
3764 3779 0 0 
3764 4027 0 0 
3765 3796 0 0 
3765 3957 0 0 
3765 4011 0 0 
3766 3773 0 0 
3766 3801 0 0 
3766 3897 0 0 
3766 3994 0 0 
3767 3890 0 0 
3767 3955 0 0 
3768 3806 0 0 
3768 3868 0 0 
3768 3999 0 0 
3768 4085 0 0 
3769 3870 0 0 
3769 3961 0 0 
3770 3951 0 0 
3770 3996 0 0 
3771 3776 0 0 
3771 3962 0 0 
3771 4062 0 0 
3772 3857 0 0 
3772 3901 0 0 
3772 3963 0 0 
3773 3897 0 0 
3773 3964 0 0 
3774 3782 0 0 
3774 3966 0 0 
3774 3975 0 0 
3775 3817 0 0 
3775 3786 0 0 
3775 3927 0 0 
3775 4005 0 0 
3776 3922 0 0 
3776 4062 0 0 
3777 3842 0 0 
3777 3939 0 0 
3777 3968 0 0 
3778 3915 0 0 
3778 3969 0 0 
3779 3972 0 0 
3779 4027 0 0 
3780 3860 0 0 
3780 3973 0 0 
3780 4042 0 0 
3781 3900 0 0 
3781 3974 0 0 
3782 3956 0 0 
3782 3975 0 0 
3783 3851 0 0 
3783 3977 0 0 
3783 4030 0 0 
3784 3898 0 0 
3784 4071 0 0 
3785 3903 0 0 
3785 4075 0 0 
3786 3927 0 0 
3786 4077 0 0 
3787 3883 0 0 
3787 3981 0 0 
3787 4080 0 0 
3788 3872 0 0 
3788 3958 0 0 
3789 3826 0 0 
3789 3920 0 0 
3789 4007 0 0 
3789 4021 0 0 
3790 3884 0 0 
3791 3910 0 0 
3791 4035 0 0 
3791 4213 0 0 
3792 3836 0 0 
3792 3837 0 0 
3792 4031 0 0 
3792 4033 0 0 
3793 3952 0 0 
3793 3992 0 0 
3794 3800 0 0 
3794 3905 0 0 
3794 4050 0 0 
3794 4058 0 0 
3795 3862 0 0 
3795 3904 0 0 
3795 3987 0 0 
3795 4054 0 0 
3796 4011 0 0 
3796 4026 0 0 
3796 4218 0 0 
3797 3885 0 0 
3797 3908 0 0 
3797 3995 0 0 
3798 3992 0 0 
3798 4023 0 0 
3798 4116 0 0 
3799 3881 0 0 
3799 3960 0 0 
3799 4002 0 0 
3799 4078 0 0 
3800 3988 0 0 
3800 4058 0 0 
3800 4174 0 0 
3801 3934 0 0 
3801 3994 0 0 
3801 4144 0 0 
3802 3886 0 0 
3802 3909 0 0 
3802 3991 0 0 
3802 4082 0 0 
3803 3818 0 0 
3803 3908 0 0 
3803 4006 0 0 
3803 4088 0 0 
3804 3815 0 0 
3804 3911 0 0 
3804 3997 0 0 
3805 4018 0 0 
3805 4027 0 0 
3805 4153 0 0 
3806 3999 0 0 
3806 4014 0 0 
3806 4105 0 0 
3807 3887 0 0 
3807 3827 0 0 
3807 3930 0 0 
3808 3873 0 0 
3808 3907 0 0 
3808 3982 0 0 
3808 4063 0 0 
3809 3886 0 0 
3809 3965 0 0 
3809 4064 0 0 
3810 3811 0 0 
3810 4013 0 0 
3810 3938 0 0 
3811 3938 0 0 
3812 3887 0 0 
3812 3942 0 0 
3812 3993 0 0 
3812 4083 0 0 
3813 3911 0 0 
3813 3964 0 0 
3813 4115 0 0 
3814 3984 0 0 
3814 4081 0 0 
3814 4237 0 0 
3815 3917 0 0 
3815 3997 0 0 
3815 4084 0 0 
3816 3825 0 0 
3816 3998 0 0 
3816 4003 0 0 
3817 4005 0 0 
3817 4022 0 0 
3817 4214 0 0 
3818 4000 0 0 
3818 4006 0 0 
3818 4251 0 0 
3819 3937 0 0 
3819 4076 0 0 
3819 4227 0 0 
3820 3848 0 0 
3820 3921 0 0 
3820 4019 0 0 
3820 4040 0 0 
3821 3890 0 0 
3821 4020 0 0 
3821 4060 0 0 
3821 4090 0 0 
3822 3889 0 0 
3822 3905 0 0 
3823 3874 0 0 
3823 4017 0 0 
3823 4036 0 0 
3823 4065 0 0 
3824 3888 0 0 
3824 3984 0 0 
3825 3844 0 0 
3825 3913 0 0 
3825 3998 0 0 
3826 3933 0 0 
3826 3989 0 0 
3826 4021 0 0 
3827 3876 0 0 
3827 3930 0 0 
3827 3970 0 0 
3828 4022 0 0 
3828 4056 0 0 
3828 4240 0 0 
3829 3910 0 0 
3829 4024 0 0 
3829 4188 0 0 
3830 3834 0 0 
3830 4025 0 0 
3830 4029 0 0 
3831 3891 0 0 
3831 3924 0 0 
3831 4046 0 0 
3831 4092 0 0 
3832 3929 0 0 
3832 4010 0 0 
3832 4207 0 0 
3833 3867 0 0 
3833 4028 0 0 
3833 4012 0 0 
3834 4029 0 0 
3834 4047 0 0 
3835 3850 0 0 
3835 3949 0 0 
3835 4051 0 0 
3836 4009 0 0 
3836 4031 0 0 
3837 3909 0 0 
3837 4033 0 0 
3838 3850 0 0 
3838 3988 0 0 
3838 4137 0 0 
3839 3892 0 0 
3839 3906 0 0 
3839 4066 0 0 
3840 3938 0 0 
3840 3933 0 0 
3840 3983 0 0 
3840 4013 0 0 
3841 3893 0 0 
3841 4008 0 0 
3841 4086 0 0 
3842 3878 0 0 
3842 3939 0 0 
3842 4073 0 0 
3842 4091 0 0 
3843 3923 0 0 
3843 4020 0 0 
3843 4233 0 0 
3844 3913 0 0 
3844 3937 0 0 
3845 3971 0 0 
3845 4037 0 0 
3845 4129 0 0 
3846 3852 0 0 
3846 3943 0 0 
3846 4043 0 0 
3846 4150 0 0 
3847 3894 0 0 
3847 3976 0 0 
3847 4059 0 0 
3847 4068 0 0 
3848 4040 0 0 
3848 4013 0 0 
3848 4134 0 0 
3849 3976 0 0 
3849 4044 0 0 
3849 4122 0 0 
3850 4051 0 0 
3850 4137 0 0 
3851 3967 0 0 
3851 4030 0 0 
3851 4157 0 0 
3852 3947 0 0 
3852 4043 0 0 
3853 3924 0 0 
3853 3907 0 0 
3853 3985 0 0 
3853 4045 0 0 
3854 4024 0 0 
3854 4039 0 0 
3854 4212 0 0 
3855 4025 0 0 
3855 4048 0 0 
3855 4217 0 0 
3856 3972 0 0 
3856 4049 0 0 
3856 4161 0 0 
3857 3901 0 0 
3857 3979 0 0 
3858 4053 0 0 
3858 4089 0 0 
3858 4224 0 0 
3859 3877 0 0 
3859 3950 0 0 
3859 4052 0 0 
3859 4069 0 0 
3860 3902 0 0 
3860 4042 0 0 
3861 3996 0 0 
3861 4070 0 0 
3861 4211 0 0 
3862 3935 0 0 
3862 4054 0 0 
3862 4125 0 0 
3863 3895 0 0 
3863 3918 0 0 
3863 3986 0 0 
3863 4004 0 0 
3864 3967 0 0 
3864 4057 0 0 
3864 4143 0 0 
3865 3896 0 0 
3865 4003 0 0 
3865 4074 0 0 
3865 4087 0 0 
3866 4017 0 0 
3866 4032 0 0 
3867 4012 0 0 
3868 4072 0 0 
3868 4085 0 0 
3868 4185 0 0 
3869 3944 0 0 
3869 4061 0 0 
3869 4155 0 0 
3870 3882 0 0 
3870 3961 0 0 
3870 4041 0 0 
3870 4079 0 0 
3871 3889 0 0 
3871 3959 0 0 
3871 3990 0 0 
3871 4016 0 0 
3872 3958 0 0 
3873 4001 0 0 
3873 4063 0 0 
3873 4192 0 0 
3874 3961 0 0 
3874 4065 0 0 
3874 4099 0 0 
3875 4028 0 0 
3875 4067 0 0 
3875 4220 0 0 
3876 3904 0 0 
3876 3970 0 0 
3877 3926 0 0 
3877 4069 0 0 
3877 4106 0 0 
3878 4009 0 0 
3878 4073 0 0 
3878 4199 0 0 
3879 3965 0 0 
3879 4053 0 0 
3879 4097 0 0 
3880 3953 0 0 
3880 4038 0 0 
3880 4107 0 0 
3881 4061 0 0 
3881 4078 0 0 
3881 4253 0 0 
3882 3954 0 0 
3882 4079 0 0 
3882 4145 0 0 
3883 4049 0 0 
3883 4080 0 0 
3883 4236 0 0 
3884 4038 0 0 
3884 4081 0 0 
3885 3923 0 0 
3885 3995 0 0 
3885 4186 0 0 
3886 3991 0 0 
3886 4064 0 0 
3886 4180 0 0 
3887 3930 0 0 
3887 3993 0 0 
3887 4118 0 0 
3888 3984 0 0 
3888 4000 0 0 
3888 4195 0 0 
3889 3905 0 0 
3889 4016 0 0 
3889 4126 0 0 
3890 3955 0 0 
3890 4090 0 0 
3890 4245 0 0 
3891 4018 0 0 
3891 4046 0 0 
3891 4119 0 0 
3892 4015 0 0 
3892 4066 0 0 
3892 4219 0 0 
3893 3980 0 0 
3893 4086 0 0 
3893 4239 0 0 
3894 4035 0 0 
3894 4059 0 0 
3894 4146 0 0 
3895 3986 0 0 
3895 4055 0 0 
3895 4108 0 0 
3896 3929 0 0 
3896 4074 0 0 
3896 4156 0 0 
3897 3994 0 0 
3897 3964 0 0 
3897 4115 0 0 
3898 3974 0 0 
3898 4071 0 0 
3898 4113 0 0 
3898 4164 0 0 
3899 3931 0 0 
3899 4034 0 0 
3899 4103 0 0 
3899 4120 0 0 
3900 3973 0 0 
3900 3974 0 0 
3900 4094 0 0 
3900 4163 0 0 
3901 3979 0 0 
3901 3963 0 0 
3901 4141 0 0 
3901 4162 0 0 
3902 3912 0 0 
3902 4042 0 0 
3902 4093 0 0 
3902 4132 0 0 
3903 3964 0 0 
3903 3916 0 0 
3903 4075 0 0 
3904 3987 0 0 
3904 3970 0 0 
3904 4095 0 0 
3905 4050 0 0 
3905 4126 0 0 
3906 3945 0 0 
3906 4066 0 0 
3906 4175 0 0 
3906 4198 0 0 
3907 3982 0 0 
3907 4045 0 0 
3908 3995 0 0 
3908 4088 0 0 
3908 4194 0 0 
3909 4033 0 0 
3909 4082 0 0 
3909 4292 0 0 
3910 4188 0 0 
3910 4213 0 0 
3911 3997 0 0 
3911 4101 0 0 
3911 4115 0 0 
3912 3914 0 0 
3912 4093 0 0 
3912 4102 0 0 
3913 3937 0 0 
3913 3998 0 0 
3913 4203 0 0 
3913 4225 0 0 
3914 3962 0 0 
3914 4102 0 0 
3914 4151 0 0 
3915 3977 0 0 
3915 3969 0 0 
3915 4139 0 0 
3915 4165 0 0 
3916 3958 0 0 
3916 4075 0 0 
3917 3943 0 0 
3917 4084 0 0 
