+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.00                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 09-04-2019_14-56-10

	normalVector array
0.519531 -0.854451 
0.530388 0.847755 
0.999849 0.0173642 
0.999949 0.0100692 
0.497604 -0.867404 
0.491826 0.870694 
0.999999 -0.00100205 
0.999997 0.00225971 
0.496144 -0.86824 
-0.493345 -0.869833 
1 0.000250188 
0.999999 -0.00125103 
0.500141 -0.865944 
0.494694 0.869067 
0.999999 0.00100556 
0.999997 0.00225688 
0.500427 -0.865779 
-0.487418 -0.873169 
0.999958 -0.00912093 
0.999993 -0.00378871 
0.497414 -0.867513 
0.474569 0.880218 
0.999766 0.0216196 
1 -0.000506278 
0.532858 -0.846205 
0.455211 0.890384 
0.997897 0.0648151 
0.437623 0.899159 
0.999504 0.0315019 
0.501172 -0.865348 
-0.448083 0.893992 
0.458887 0.888495 
-0.0939121 0.99558 
-0.972464 0.233051 
-0.00440106 0.99999 
-0.0035543 0.999994 
0.853607 0.520918 
-0.859137 0.511746 
-0.00528285 0.999986 
-0.00503501 0.999987 
0.86394 0.503594 
-0.864587 0.502483 
-0.0023023 0.999997 
-0.00398194 0.999992 
0.864913 0.501922 
0.867195 -0.497968 
-0.000375 1 
-0.00112556 0.999999 
0.865817 0.50036 
-0.867246 0.49788 
0.0005 1 
0.000100025 1 
0.866022 0.500007 
-0.866915 0.498457 
0.000474881 1 
0.00059985 1 
0.865766 0.50045 
-0.866313 0.499502 
-2.49938e-05 1 
0.00019995 1 
0.865752 0.500473 
-0.865944 0.500141 
-0.00015 1 
-0.000175 1 
0.865982 0.500076 
-0.8661 0.49987 
0.0001 1 
-7.50188e-05 1 
0.866119 0.499838 
-0.866215 0.499672 
9.9975e-05 1 
0.000125 1 
0.865973 0.50009 
-0.866 0.500043 
-0.000125 1 
-2.5e-05 1 
0.865994 0.500054 
-0.866038 0.499979 
-0.0001 1 
-0.000175 1 
0.866171 0.499748 
-0.866048 0.49996 
0.0001 1 
-2.5e-05 1 
0.866175 0.49974 
-0.866252 0.499607 
0.00019995 1 
0.00020005 1 
0.866125 0.499827 
-0.865994 0.500054 
0 1 
0.000125 1 
0.865873 0.500263 
-0.86595 0.50013 
-7.5e-05 1 
-7.5e-05 1 
0.865963 0.500108 
-0.866019 0.500011 
2.5e-05 1 
-5e-05 1 
0.865917 0.500188 
-0.86614 0.499802 
2.5e-05 1 
2.5e-05 1 
0.865905 0.500209 
-0.866102 0.499867 
-7.5e-05 1 
-5e-05 1 
0.865892 0.500231 
-0.866032 0.499989 
-7.5e-05 1 
-7.5e-05 1 
0.866038 0.499979 
-0.866075 0.499914 
-0.000125 1 
-5e-05 1 
0.866075 0.499914 
-0.866107 0.499859 
-7.5e-05 1 
