+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.01                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 25-05-2019_16-50-38

	normalVector array
-0.965626 0.259934 
-0.705311 -0.708898 
-0.967461 0.253022 
-0.700299 -0.71385 
-0.254076 0.967184 
-0.260992 0.965341 
-0.969191 0.246309 
-0.69525 -0.718768 
-0.970875 0.239585 
-0.690267 -0.723555 
-0.267752 0.963488 
-0.27455 0.961573 
-0.972535 0.232755 
-0.685203 -0.728352 
-0.974071 0.226244 
-0.680252 -0.732978 
-0.281217 0.959644 
-0.287805 0.957689 
-0.975605 0.219531 
-0.675224 -0.737613 
-0.977048 0.213021 
-0.670258 -0.742128 
-0.294289 0.955716 
-0.300788 0.953691 
-0.978471 0.206384 
-0.665322 -0.746556 
-0.979802 0.199972 
-0.660401 -0.750913 
-0.307183 0.95165 
-0.313475 0.949596 
-0.981113 0.193435 
-0.655352 -0.755324 
-0.98237 0.186946 
-0.650422 -0.759573 
-0.319813 0.947481 
-0.32596 0.945384 
-0.983556 0.180606 
-0.645473 -0.763783 
-0.984728 0.1741 
-0.640537 -0.767927 
-0.33209 0.943248 
-0.338243 0.941059 
-0.985808 0.167878 
-0.635634 -0.771991 
-0.986877 0.161471 
-0.630754 -0.775983 
-0.344199 0.938897 
-0.350151 0.936693 
-0.987893 0.155139 
-0.625849 -0.779944 
-0.988848 0.148929 
-0.620956 -0.783846 
-0.356145 0.934431 
-0.362071 0.932151 
-0.98978 0.142601 
-0.616002 -0.787745 
-0.990641 0.136491 
-0.611045 -0.791596 
-0.36795 0.929846 
-0.373848 0.92749 
-0.991492 0.130167 
-0.606028 -0.795443 
-0.992287 0.123961 
-0.60102 -0.799234 
-0.379731 0.925097 
-0.38555 0.922687 
-0.993033 0.117836 
-0.596005 -0.802981 
-0.99374 0.111719 
-0.591014 -0.806662 
-0.391282 0.920271 
-0.39695 0.91784 
-0.994419 0.105499 
-0.585953 -0.810345 
-0.995049 0.0993846 
-0.580899 -0.813976 
-0.402602 0.915375 
-0.408274 0.912859 
-0.995632 0.0933656 
-0.575822 -0.817575 
-0.996187 0.0872441 
-0.570837 -0.821064 
-0.413893 0.910326 
-0.419488 0.907761 
-0.996703 0.0811363 
-0.565784 -0.824553 
-0.997175 0.075109 
-0.561238 -0.827654 
-0.424865 0.905257 
-0.4301 0.902781 
-0.997617 0.0690017 
-0.556928 -0.830561 
-0.998015 0.0629783 
-0.55316 -0.833075 
-0.434637 0.900606 
-0.438917 0.898527 
-0.998376 0.056963 
-0.550237 -0.835009 
-0.998701 0.0509449 
-0.547409 -0.836865 
-0.442173 0.89693 
-0.445794 0.895136 
-0.99899 0.0449286 
-0.546067 -0.837741 
-0.999239 0.0390108 
-0.544418 -0.838814 
-0.449321 0.89337 
-0.454759 0.890614 
-0.999459 0.0328941 
-0.544722 -0.838616 
-0.999636 0.0269768 
-0.543019 -0.839721 
-0.456799 0.88957 
-0.449781 0.893139 
-0.99978 0.0209598 
-0.534833 -0.844958 
-0.999888 0.0149427 
-0.51877 -0.854914 
-0.422556 0.906337 
-0.449641 0.89321 
-0.99996 0.00892547 
-0.464796 -0.885418 
-0.122482 -0.992471 
-0.599288 0.800534 
0.991923 -0.126839 
0.812407 0.583091 
-0.208297 0.978066 
0.999894 -0.0145585 
0.335205 -0.942145 
0.658048 0.752976 
0.999607 0.0280302 
0.521735 0.853108 
0.518811 -0.854889 
0.999997 -0.00238709 
0.51133 0.859385 
0.488135 -0.872768 
0.999996 -0.00293999 
0.509922 0.86022 
0.479827 -0.877363 
0.999999 0.00116665 
0.507751 0.861504 
0.483608 -0.875285 
0.999994 0.00352997 
0.505165 0.863023 
0.489691 -0.871896 
0.999992 0.00393202 
0.503044 0.864261 
0.494787 -0.869014 
0.999995 0.00324285 
0.501876 0.86494 
0.498099 -0.86712 
0.999998 0.00222266 
0.501392 0.86522 
0.499902 -0.866082 
0.999999 0.00131196 
0.501252 0.865301 
0.500816 -0.865554 
1 0.00066421 
0.501292 0.865278 
0.501149 -0.865361 
1 0.000286853 
0.501308 0.865269 
0.501268 -0.865292 
1 0.000111576 
0.501293 0.865278 
0.50119 -0.865337 
1 5.67842e-05 
0.501291 0.865279 
0.501189 -0.865338 
1 5.47973e-05 
0.501314 0.865266 
0.501133 -0.86537 
1 6.17653e-05 
0.501333 0.865254 
0.50124 -0.865308 
1 6.37577e-05 
0.501363 0.865237 
0.501274 -0.865289 
1 5.47973e-05 
0.501396 0.865218 
0.501302 -0.865272 
1 4.38334e-05 
0.501353 0.865243 
0.501397 -0.865218 
1 2.98864e-05 
0.501378 0.865229 
0.501412 -0.865208 
1 1.99263e-05 
0.501399 0.865216 
0.501346 -0.865247 
1 1.19546e-05 
0.501412 0.865208 
0.501425 -0.865201 
1 7.97051e-06 
0.50142 0.865204 
0.501354 -0.865242 
1 3.98486e-06 
0.501425 0.865201 
0.50143 -0.865198 
1 2.98894e-06 
0.501428 0.865199 
0.501432 -0.865197 
1 9.96214e-07 
0.501356 0.865241 
0.501431 -0.865198 
1 -0 
0.501431 0.865198 
0.501435 -0.865195 
1 9.96214e-07 
0.50136 0.865239 
0.501435 -0.865195 
1 -0 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501434 -0.865196 
1 -0 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501434 -0.865196 
1 -0 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501434 -0.865196 
1 -0 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501434 -0.865196 
1 -0 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501434 -0.865196 
1 -0 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501434 -0.865196 
1 -0 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501434 -0.865196 
1 -0 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501434 -0.865196 
1 -0 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501434 -0.865196 
1 -0 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501434 -0.865196 
1 -0 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501434 -0.865196 
1 -0 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501434 -0.865196 
1 -9.96314e-07 
0.501434 0.865196 
0.501434 -0.865196 
1 -0 
0.50136 0.865239 
0.501435 -0.865195 
1 -9.96214e-07 
0.501435 0.865195 
0.501435 -0.865195 
1 -1.99263e-06 
0.501435 0.865195 
0.501356 -0.865241 
1 -3.98486e-06 
0.501432 0.865197 
0.501432 -0.865197 
1 -6.9742e-06 
0.501434 0.865196 
0.501354 -0.865242 
1 -9.96214e-06 
0.501432 0.865197 
0.501424 -0.865202 
1 -1.79336e-05 
0.501428 0.865199 
0.501419 -0.865204 
1 -2.88902e-05 
0.501352 0.865243 
0.50148 -0.865169 
1 -4.48296e-05 
0.501343 0.865249 
0.501388 -0.865223 
1 -6.37641e-05 
0.501407 0.865211 
0.501359 -0.865239 
1 -8.07014e-05 
0.501312 0.865266 
0.501314 -0.865266 
1 -7.57198e-05 
0.501274 0.865289 
0.501262 -0.865296 
1 -1.89337e-05 
0.50122 0.86532 
0.501067 -0.865408 
1 0.000148495 
0.50115 0.86536 
0.500913 -0.865498 
1 0.000500399 
0.501148 0.865362 
0.50066 -0.865644 
0.999999 0.00112861 
0.501341 0.86525 
0.500508 -0.865732 
0.999998 0.00204427 
0.501813 0.864976 
0.500714 -0.865613 
0.999996 0.00297525 
0.502669 0.864479 
0.501448 -0.865188 
0.999994 0.00340615 
0.504194 0.86359 
0.502836 -0.864382 
0.999995 0.00301018 
0.506067 0.862494 
0.5038 -0.86382 
0.999992 0.00393729 
0.507287 0.861777 
0.501521 -0.865145 
0.99999 0.00449622 
0.505987 0.862541 
0.490612 -0.871378 
0.998964 0.0455137 
