+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.00                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 12-04-2019_00-01-29

	normalVector array
0.866029 0.499994 
0.866002 0.500041 
0 1 
-0.866026 0.499998 
0 1 
-0.866034 0.499986 
0.865992 0.500058 
0.865964 0.500106 
0 1 
-0.866041 0.499973 
0 1 
-0.866038 0.499978 
0.865937 0.500153 
0.8659 0.500218 
0 1 
-0.866026 0.5 
0 1 
-0.865991 0.50006 
0.865852 0.5003 
0.865887 0.50024 
0 1 
-0.865934 0.500158 
0 1 
-0.865839 0.500322 
0.866004 0.500038 
0.866359 0.499422 
0 1 
-0.865675 0.500607 
0 1 
-0.865581 0.50077 
0.867161 0.498028 
0.868405 0.495855 
0 1 
-0.865472 0.500957 
0 1 
-0.865731 0.500509 
0.870439 0.492276 
0.872434 0.488733 
0 1 
-0.865993 0.500056 
0 1 
-0.86654 0.499107 
0.873748 0.48638 
0.871476 0.490438 
0 1 
-0.866452 0.499261 
0 1 
-0.866649 0.498919 
0.863067 0.50509 
0.836554 0.547884 
0 1 
-0.867395 0.497621 
0 1 
-0.894508 0.447052 
0.81406 0.580781 
0.807572 0.589769 
-0.958445 0.285276 
-0.102154 0.994769 
-1 -0 
-0.829106 0.559091 
-1 -0 
-0.574757 -0.818324 
-0.244094 0.969752 
-0.36976 0.929127 
0.563389 0.826192 
-1 -0 
-1 -0 
-0.533996 -0.845487 
-0.42326 0.906008 
-0.45744 0.88924 
-1 -0 
-0.517061 -0.855949 
-1 -0 
-0.505515 -0.862818 
-0.478171 0.878267 
-0.488807 0.872392 
0.49866 0.866798 
-1 -0 
-1 -0 
-0.496575 -0.867994 
-0.495307 0.868718 
-0.498312 0.866998 
-1 -0 
-0.49695 -0.867779 
-1 -0 
-0.498318 -0.866994 
-0.499827 0.866125 
-0.500177 0.865923 
-1 -0 
-0.499373 -0.866387 
-1 -0 
-0.500014 -0.866017 
-0.500153 0.865937 
-0.500014 0.866017 
-1 -0 
-0.500246 -0.865883 
-1 -0 
-0.50023 -0.865892 
-0.499946 0.866057 
-0.49993 0.866066 
-1 -0 
-0.500162 -0.865932 
-1 -0 
-0.500074 -0.865982 
-0.499922 0.86607 
-0.499954 0.866052 
-1 -0 
-0.500031 -0.866008 
-1 -0 
-0.50002 -0.866014 
-0.499971 0.866042 
-0.49996 0.866048 
-1 -0 
-0.500017 -0.866016 
-1 -0 
-0.500006 -0.866022 
-0.499957 0.86605 
-0.499946 0.866056 
-1 -0 
-0.500014 -0.866017 
-1 -0 
-0.500034 -0.866006 
-0.499894 0.866087 
-0.499794 0.866144 
-1 -0 
-0.500058 -0.865992 
-1 -0 
-0.500109 -0.865963 
-0.499638 0.866234 
-0.499269 0.866447 
-1 -0 
-0.500138 -0.865946 
-1 -0 
-0.500261 -0.865875 
-0.498938 0.866637 
-0.498282 0.867015 
-1 -0 
-0.500395 -0.865797 
-1 -0 
-0.500871 -0.865522 
-0.497756 0.867317 
-0.496854 0.867834 
-1 -0 
-0.501425 -0.865201 
-1 -0 
-0.50268 -0.864473 
-0.496149 0.868237 
-0.494767 0.869026 
-1 -0 
-0.50387 -0.863779 
-1 -0 
-0.505002 -0.863118 
-0.494336 0.869271 
-0.496598 0.867981 
-1 -0 
-0.505259 -0.862968 
-1 -0 
-0.50427 -0.863546 
-0.5055 0.862827 
-0.525827 0.850592 
-1 -0 
-0.49921 -0.866481 
-1 -0 
-0.477234 -0.878776 
-0.535043 0.844825 
-0.527518 0.849544 
-1 -0 
-0.441436 -0.897293 
-1 -0 
-0.369612 -0.929186 
-0.522461 0.852663 
-0.609796 0.792558 
-0.0768307 -0.997044 
0.0378259 -0.999284 
0.905971 -0.423339 
-0.818506 -0.574497 
-0.0462153 -0.998932 
-0.0292794 -0.999571 
-0.890567 -0.454852 
0.830376 -0.557203 
0.00691957 -0.999976 
-0.00488335 -0.999988 
0.856432 -0.51626 
-0.875923 -0.482451 
0.00395913 -0.999992 
0.00676831 -0.999977 
0.866572 -0.499052 
-0.870761 -0.491707 
0.000540454 -1 
0.00125597 -0.999999 
0.867 -0.498309 
-0.868273 -0.496087 
0.00118367 -0.999999 
0.000296059 -1 
0.866553 -0.499085 
-0.867231 -0.497906 
0.00219071 -0.999998 
0.00149218 -0.999999 
0.868 -0.496564 
-0.867803 -0.496909 
0.000687713 -1 
0.000962463 -1 
0.87158 -0.490253 
-0.869226 -0.494415 
6.45083e-05 -1 
-0.00142961 -0.999999 
0.878398 -0.477929 
-0.86683 -0.498605 
0.0184996 -0.999829 
0.00577848 -0.999983 
0.887445 -0.460913 
-0.85407 -0.520157 
-0.0667901 -0.997767 
0.0218618 -0.999761 
0.844627 -0.535355 
-0.872083 -0.489357 
0.9998 0.0200216 
0.571505 -0.820598 
-0.440342 -0.89783 
0.999422 -0.0339866 
0.997466 -0.071138 
0.587763 0.809033 
0.451396 -0.892324 
0.999288 0.0377259 
0.999733 0.0230941 
0.497668 0.867367 
0.544738 -0.838606 
0.962415 -0.271584 
0.999911 -0.0133783 
0.684478 0.729033 
0.490943 -0.871192 
0.131814 -0.991274 
0.0308028 -0.999525 
0.8687 -0.495339 
-0.843092 -0.537769 
0.00291625 -0.999996 
0.0100489 -0.99995 
-0.861961 -0.506975 
0.866818 -0.498624 
0 -1 
0.000599616 -1 
-0.865544 -0.500833 
0.866114 -0.499847 
-7.99936e-05 -1 
