+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.00                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 18-03-2019_23-21-08

	normalVector array
-0.864573 -0.502508 
0.859285 0.511498 
1 -1.1088e-16 
0.859285 -0.511498 
-0.0490419 0.998797 
0.855895 -0.51715 
0.0490419 0.998797 
-0.855895 -0.51715 
0.851272 0.524725 
1 -1.10765e-16 
0.851272 -0.524725 
-0.0490754 0.998795 
0.845237 -0.534392 
0.0490754 0.998795 
-0.845237 -0.534392 
0.841378 0.540447 
1 -1.12092e-16 
0.841378 -0.540447 
-0.0490459 0.998797 
0.832138 -0.554569 
0.0490459 0.998797 
-0.832138 -0.554569 
0.829197 0.558957 
1 -1.08516e-16 
0.829197 -0.558957 
-0.04907 0.998795 
0.816129 -0.57787 
0.04907 0.998795 
-0.816129 -0.57787 
0.814197 0.580589 
0.814197 -0.580589 
-0.995184 -0.0980203 
0.851302 -0.524676 
-0.146736 0.989176 
0.732584 0.680676 
-0.980786 -0.195089 
0.89863 -0.438706 
-0.242982 0.970031 
0.662352 0.749193 
-0.956939 -0.290288 
0.937307 -0.348505 
-0.336882 0.941547 
0.585723 0.810511 
-0.923877 -0.382688 
0.966953 -0.254956 
-0.427571 0.903982 
0.503453 0.864023 
-0.881927 -0.471386 
0.987288 -0.158944 
-0.51409 0.857736 
0.416332 0.909213 
-0.831459 -0.555586 
0.998113 -0.0614055 
-0.595695 0.80321 
0.325243 0.945631 
-0.77302 -0.634382 
0.999327 0.0366683 
-0.671584 0.740928 
0.230974 0.97296 
-0.707107 -0.707107 
0.990912 0.134509 
-0.740928 0.671584 
0.134509 0.990912 
-0.634382 -0.77302 
0.97296 0.230974 
-0.80321 0.595695 
0.0366683 0.999327 
-0.555586 -0.831459 
0.945631 0.325243 
-0.857736 0.51409 
-0.0614055 0.998113 
-0.471386 -0.881927 
0.909213 0.416332 
-0.903982 0.427571 
-0.158944 0.987288 
-0.382688 -0.923877 
0.864023 0.503453 
-0.941547 0.336882 
-0.254956 0.966953 
-0.290288 -0.956939 
0.810511 0.585723 
-0.970031 0.242982 
-0.348505 0.937307 
-0.195089 -0.980786 
0.749193 0.662352 
-0.989176 0.146736 
-0.438706 0.89863 
-0.0980203 -0.995184 
0.680676 0.732584 
-0.524676 0.851302 
-0.995184 -0.0980203 
0.732584 0.680676 
-0.851302 0.524676 
0.146736 -0.989176 
-0.980786 -0.195089 
0.662352 0.749193 
-0.89863 0.438706 
0.242982 -0.970031 
-0.956939 -0.290288 
0.585723 0.810511 
-0.937307 0.348505 
0.336882 -0.941547 
-0.923877 -0.382688 
0.503453 0.864023 
-0.966953 0.254956 
0.427571 -0.903982 
-0.881927 -0.471386 
0.416332 0.909213 
-0.987288 0.158944 
0.51409 -0.857736 
-0.831459 -0.555586 
0.325243 0.945631 
-0.998113 0.0614055 
0.595695 -0.80321 
-0.77302 -0.634382 
0.230974 0.97296 
-0.999327 -0.0366683 
0.671584 -0.740928 
-0.707107 -0.707107 
0.134509 0.990912 
-0.990912 -0.134509 
0.740928 -0.671584 
-0.634382 -0.77302 
0.0366683 0.999327 
-0.97296 -0.230974 
0.80321 -0.595695 
-0.555586 -0.831459 
-0.0614055 0.998113 
-0.945631 -0.325243 
0.857736 -0.51409 
-0.471386 -0.881927 
-0.158944 0.987288 
-0.909213 -0.416332 
0.903982 -0.427571 
-0.382688 -0.923877 
-0.254956 0.966953 
-0.864023 -0.503453 
0.941547 -0.336882 
-0.290288 -0.956939 
-0.348505 0.937307 
-0.810511 -0.585723 
0.970031 -0.242982 
-0.195089 -0.980786 
-0.438706 0.89863 
-0.749193 -0.662352 
0.989176 -0.146736 
-0.0980203 -0.995184 
-0.524676 0.851302 
-0.680676 -0.732584 
0.998796 0.049056 
-0.439151 -0.898413 
0.998796 -0.049056 
-0.439151 0.898413 
0 1 
-0.455144 -0.890418 
0.455144 -0.890418 
0.998794 0.0490877 
-0.440983 -0.897516 
0.998794 -0.0490877 
-0.440983 0.897516 
0 1 
-0.456767 -0.889586 
0.456767 -0.889586 
0.998795 0.0490706 
-0.443223 -0.896411 
0.998795 -0.0490706 
-0.443223 0.896411 
0 1 
-0.458732 -0.888575 
0.458732 -0.888575 
0.998794 0.0491004 
-0.445951 -0.895057 
0.998794 -0.0491004 
-0.445951 0.895057 
0 1 
-0.461141 -0.887327 
0.461141 -0.887327 
0.998796 0.049051 
-0.449287 -0.893387 
0.998796 -0.049051 
-0.449287 0.893387 
0 1 
-0.46405 -0.885809 
0.46405 -0.885809 
0.998796 0.0490536 
-0.453324 -0.891346 
0.998796 -0.0490536 
-0.453324 0.891346 
0 1 
-0.467599 -0.883941 
0.467599 -0.883941 
0.998796 0.0490603 
-0.458175 -0.888862 
0.998796 -0.0490603 
-0.458175 0.888862 
0 1 
-0.471939 -0.881631 
0.471939 -0.881631 
0.998795 0.049072 
-0.464109 -0.885778 
0.998795 -0.049072 
-0.464109 0.885778 
0 1 
-0.477179 -0.878806 
0.477179 -0.878806 
0.998796 0.0490652 
-0.471252 -0.881999 
0.998796 -0.0490652 
-0.471252 0.881999 
0 1 
-0.483522 -0.875332 
0.483522 -0.875332 
0.998796 0.0490615 
-0.479854 -0.877348 
0.998796 -0.0490615 
-0.479854 0.877348 
0 1 
-0.491194 -0.87105 
0.491194 -0.87105 
0.998795 0.049082 
-0.490172 -0.871625 
0.998795 -0.049082 
-0.490172 0.871625 
0 1 
-0.50043 -0.865777 
0.50043 -0.865777 
0.998796 0.0490618 
-0.502508 -0.864573 
0.998796 -0.0490618 
-0.502508 0.864573 
0 1 
-0.511498 -0.859285 
0.511498 -0.859285 
0.998797 0.0490419 
-0.51715 -0.855895 
0.998797 -0.0490419 
-0.51715 0.855895 
0 1 
-0.524725 -0.851272 
0.524725 -0.851272 
0.998795 0.0490754 
-0.534392 -0.845237 
0.998795 -0.0490754 
-0.534392 0.845237 
0 1 
-0.540447 -0.841378 
0.540447 -0.841378 
0.998797 0.0490459 
-0.554569 -0.832138 
0.998797 -0.0490459 
-0.554569 0.832138 
0 1 
-0.558957 -0.829197 
0.558957 -0.829197 
0.998795 0.04907 
-0.57787 -0.816129 
0.998795 -0.04907 
-0.57787 0.816129 
-0.580589 -0.814197 
0.580589 -0.814197 
-0.995185 -0.0980183 
0.937719 -0.347396 
0.851925 0.523664 
-0.146736 0.989176 
-0.980785 -0.195091 
0.967254 -0.25381 
0.796493 0.604648 
-0.24298 0.970031 
-0.956939 -0.290288 
0.987474 -0.157779 
0.733396 0.679801 
-0.336887 0.941545 
-0.923884 -0.382673 
0.998184 -0.0602412 
0.663234 0.748412 
-0.427542 0.903995 
-0.881921 -0.471397 
0.999281 0.0379049 
0.586694 0.809809 
-0.514114 0.857722 
-0.83147 -0.55557 
0.990756 0.135659 
0.504491 0.863417 
-0.595708 0.803201 
-0.773013 -0.63439 
0.972687 0.23212 
0.41743 0.908709 
-0.671545 0.740964 
-0.707107 -0.707107 
0.945253 0.326338 
0.326338 0.945253 
-0.740964 0.671545 
-0.63439 -0.773013 
0.908709 0.41743 
0.23212 0.972687 
-0.803201 0.595708 
-0.55557 -0.83147 
0.863417 0.504491 
0.135659 0.990756 
-0.857722 0.514114 
-0.471397 -0.881921 
0.809809 0.586694 
0.0379049 0.999281 
-0.903995 0.427542 
-0.382673 -0.923884 
0.748412 0.663234 
-0.0602412 0.998184 
-0.941545 0.336887 
-0.290288 -0.956939 
0.679801 0.733396 
-0.157779 0.987474 
-0.970031 0.24298 
-0.195091 -0.980785 
0.604648 0.796493 
-0.25381 0.967254 
-0.989176 0.146736 
-0.0980183 -0.995185 
0.523664 0.851925 
-0.347396 0.937719 
-0.523664 0.851925 
-0.989176 -0.146736 
-0.347396 -0.937719 
-0.0980183 0.995185 
-0.604648 0.796493 
-0.970031 -0.24298 
-0.25381 -0.967254 
-0.195091 0.980785 
-0.679801 0.733396 
-0.941545 -0.336887 
-0.157779 -0.987474 
-0.290288 0.956939 
-0.748412 0.663234 
-0.903995 -0.427542 
-0.0602412 -0.998184 
-0.382673 0.923884 
-0.809809 0.586694 
-0.857722 -0.514114 
0.0379049 -0.999281 
-0.471397 0.881921 
-0.863417 0.504491 
-0.803201 -0.595708 
0.135659 -0.990756 
-0.55557 0.83147 
-0.908709 0.41743 
-0.740964 -0.671545 
0.23212 -0.972687 
-0.63439 0.773013 
-0.945253 0.326338 
-0.671545 -0.740964 
0.326338 -0.945253 
-0.707107 0.707107 
-0.972687 0.23212 
-0.595708 -0.803201 
0.41743 -0.908709 
-0.773013 0.63439 
-0.990756 0.135659 
-0.514114 -0.857722 
0.504491 -0.863417 
-0.83147 0.55557 
-0.999281 0.0379049 
-0.427542 -0.903995 
0.586694 -0.809809 
-0.881921 0.471397 
-0.998184 -0.0602412 
-0.336887 -0.941545 
0.663234 -0.748412 
-0.923884 0.382673 
-0.987474 -0.157779 
-0.24298 -0.970031 
0.733396 -0.679801 
-0.956939 0.290288 
-0.967254 -0.25381 
-0.146736 -0.989176 
0.796493 -0.604648 
-0.980785 0.195091 
-0.937719 -0.347396 
0.851925 -0.523664 
-0.995185 0.0980183 
-0.0980203 0.995184 
-0.524676 -0.851302 
0.989176 0.146736 
0.680676 -0.732584 
-0.195089 0.980786 
-0.438706 -0.89863 
0.970031 0.242982 
0.749193 -0.662352 
-0.290288 0.956939 
-0.348505 -0.937307 
0.941547 0.336882 
0.810511 -0.585723 
-0.382688 0.923877 
-0.254956 -0.966953 
0.903982 0.427571 
0.864023 -0.503453 
-0.471386 0.881927 
-0.158944 -0.987288 
0.857736 0.51409 
0.909213 -0.416332 
-0.555586 0.831459 
-0.0614055 -0.998113 
0.80321 0.595695 
0.945631 -0.325243 
-0.634382 0.77302 
0.0366683 -0.999327 
0.740928 0.671584 
0.97296 -0.230974 
-0.707107 0.707107 
0.134509 -0.990912 
0.671584 0.740928 
0.990912 -0.134509 
-0.77302 0.634382 
0.230974 -0.97296 
0.595695 0.80321 
0.999327 -0.0366683 
-0.831459 0.555586 
0.325243 -0.945631 
0.51409 0.857736 
0.998113 0.0614055 
-0.881927 0.471386 
0.416332 -0.909213 
0.427571 0.903982 
0.987288 0.158944 
-0.923877 0.382688 
0.503453 -0.864023 
0.336882 0.941547 
0.966953 0.254956 
-0.956939 0.290288 
0.585723 -0.810511 
0.242982 0.970031 
0.937307 0.348505 
-0.980786 0.195089 
0.662352 -0.749193 
0.146736 0.989176 
0.89863 0.438706 
-0.995184 0.0980203 
0.732584 -0.680676 
0.851302 0.524676 
-0.495093 -0.86884 
-0.0980136 0.995185 
0.6576 -0.753367 
0.655087 -0.755554 
-0.989178 -0.146721 
0.497992 0.867182 
-0.407549 -0.913183 
-0.195092 0.980785 
0.728286 -0.685273 
0.725983 -0.687713 
-0.970029 -0.242988 
0.410603 0.911814 
-0.316084 -0.948731 
-0.290286 0.95694 
0.791954 -0.61058 
0.789906 -0.613228 
-0.941543 -0.336894 
0.319253 0.94767 
-0.22157 -0.975145 
-0.382675 0.923883 
0.84797 -0.530044 
0.84621 -0.532849 
-0.903989 -0.427555 
0.224831 0.974398 
-0.124942 -0.992164 
-0.471412 0.881913 
0.895847 -0.444362 
0.894356 -0.447357 
-0.857741 -0.514083 
0.128216 0.991746 
-0.0270142 -0.999635 
-0.555557 0.831479 
0.935081 -0.354434 
0.933895 -0.357548 
-0.803192 -0.59572 
0.0304174 0.999537 
0.0710281 -0.997474 
-0.634394 0.77301 
0.965325 -0.261052 
0.964455 -0.264248 
-0.740952 -0.671558 
-0.0677169 0.997705 
0.168466 -0.985707 
-0.707107 0.707107 
0.986264 -0.165179 
0.985707 -0.168466 
-0.671558 -0.740952 
-0.165179 0.986264 
0.264248 -0.964455 
-0.77301 0.634394 
0.997705 -0.0677169 
0.997474 -0.0710281 
-0.59572 -0.803192 
-0.261052 0.965325 
0.357548 -0.933895 
-0.831479 0.555557 
0.999537 0.0304174 
0.999635 0.0270142 
-0.514083 -0.857741 
-0.354434 0.935081 
0.447357 -0.894356 
-0.881913 0.471412 
0.991746 0.128216 
0.992164 0.124942 
-0.427555 -0.903989 
-0.444362 0.895847 
0.532849 -0.84621 
-0.923883 0.382675 
0.974398 0.224831 
0.975145 0.22157 
-0.336894 -0.941543 
-0.530044 0.84797 
0.613228 -0.789906 
-0.95694 0.290286 
0.94767 0.319253 
0.948731 0.316084 
-0.242988 -0.970029 
-0.61058 0.791954 
0.687713 -0.725983 
-0.980785 0.195092 
0.911814 0.410603 
0.913183 0.407549 
-0.146721 -0.989178 
-0.685273 0.728286 
0.755554 -0.655087 
-0.995185 0.0980136 
0.867182 0.497992 
0.86884 0.495093 
-0.753367 0.6576 
-0.47032 -0.882496 
-0.0980192 0.995185 
0.637556 -0.770404 
0.633452 -0.773782 
-0.989174 -0.14675 
0.475001 0.879985 
-0.381561 -0.924344 
-0.195088 0.980786 
0.709988 -0.704214 
0.706253 -0.707959 
-0.97003 -0.242987 
0.386459 0.922307 
-0.289119 -0.957293 
-0.290282 0.956941 
0.775591 -0.631236 
0.772245 -0.635324 
-0.941551 -0.33687 
0.294194 0.955746 
-0.193905 -0.98102 
-0.382689 0.923877 
0.833745 -0.552149 
0.830775 -0.556608 
-0.903984 -0.427566 
0.199101 0.979979 
-0.0968178 -0.995302 
-0.4714 0.881919 
0.883833 -0.467803 
0.88136 -0.472446 
-0.857718 -0.514121 
0.102106 0.994774 
0.00119529 -0.999999 
-0.555578 0.831464 
0.925439 -0.378898 
0.923422 -0.383786 
-0.803207 -0.5957 
0.00408095 0.999992 
0.0992079 -0.995067 
-0.634392 0.773012 
0.958113 -0.28639 
0.956595 -0.29142 
-0.74098 -0.671527 
-0.0939443 0.995577 
0.196293 -0.980545 
-0.707107 0.707107 
0.98158 -0.191051 
0.980545 -0.196293 
-0.671527 -0.74098 
-0.191051 0.98158 
0.29142 -0.956595 
-0.773012 0.634392 
0.995577 -0.0939443 
0.995067 -0.0992079 
-0.5957 -0.803207 
-0.28639 0.958113 
0.383786 -0.923422 
-0.831464 0.555578 
0.999992 0.00408095 
0.999999 -0.00119529 
-0.514121 -0.857718 
-0.378898 0.925439 
0.472446 -0.88136 
-0.881919 0.4714 
0.994774 0.102106 
0.995302 0.0968178 
-0.427566 -0.903984 
-0.467803 0.883833 
0.556608 -0.830775 
-0.923877 0.382689 
