+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.01                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 25-05-2019_17-24-47

	normalVector array
0.76751 0.641037 
-0.708339 -0.705873 
0 -1 
0.696223 -0.717826 
-0.999987 -0.0050468 
0 -1 
0.768754 -0.639545 
0.917874 0.396871 
-0.831786 -0.555096 
0 -1 
0.840004 -0.542581 
0 -1 
0.870592 -0.492005 
0.808014 0.589163 
-0.849677 -0.527303 
0.864555 -0.502539 
-0.144545 0.989498 
-0.962071 0.2728 
0.704915 0.709292 
-0.236783 0.971563 
-0.977221 0.212226 
-0.323491 0.946231 
-0.990324 0.138777 
0.68971 0.724086 
0.649985 0.759947 
-0.403325 0.915057 
-0.99727 0.0738409 
-0.475724 0.879595 
-0.999918 0.0127677 
0.591532 0.806282 
0.529626 0.848231 
-0.540482 0.841356 
-0.998326 -0.0578459 
-0.597952 0.801532 
-0.991537 -0.129826 
0.469129 0.88313 
0.408044 0.912962 
-0.648651 0.761086 
-0.982126 -0.188226 
-0.693218 0.720728 
-0.971431 -0.237321 
0.344722 0.938705 
0.283965 0.958835 
-0.732356 0.680922 
-0.95886 -0.283878 
-0.766697 0.642009 
-0.943347 -0.331807 
0.229167 0.973387 
0.179837 0.983696 
-0.796826 0.604209 
-0.925194 -0.379494 
-0.823361 0.567519 
-0.90486 -0.425709 
0.134468 0.990918 
0.0912365 0.995829 
-0.846703 0.532065 
-0.883982 -0.46752 
-0.867273 0.497833 
-0.862981 -0.505237 
0.0507196 0.998713 
0.0114901 0.999934 
-0.885453 0.464729 
-0.842424 -0.538815 
-0.90154 0.432696 
-0.822492 -0.568776 
-0.0249922 0.999688 
-0.0608166 0.998149 
-0.915763 0.401719 
-0.802869 -0.596156 
-0.928352 0.371702 
-0.78359 -0.621279 
-0.0935813 0.995612 
-0.126323 0.991989 
-0.939508 0.342527 
-0.764152 -0.645036 
-0.949358 0.314196 
-0.744724 -0.667372 
-0.156878 0.987618 
-0.188001 0.982169 
-0.958072 0.286528 
-0.725296 -0.688437 
-0.965722 0.259579 
-0.706248 -0.707965 
-0.217818 0.975989 
-0.247062 0.969 
-0.972438 0.23316 
-0.687319 -0.726356 
-0.97828 0.207289 
-0.668016 -0.744147 
-0.275717 0.961239 
-0.302506 0.953147 
-0.983318 0.181895 
-0.648569 -0.761156 
-0.987628 0.156816 
-0.629373 -0.777104 
-0.328815 0.944394 
-0.351973 0.93601 
-0.991227 0.132172 
-0.610744 -0.791828 
-0.994178 0.107751 
-0.591692 -0.806164 
-0.370962 0.928648 
-0.377119 0.926165 
-0.996502 0.083569 
-0.566915 -0.823776 
-0.998224 0.0595787 
-0.536159 -0.844117 
-0.364536 0.931189 
-0.408818 0.912616 
-0.999363 0.035688 
-0.471622 -0.881801 
-0.131736 -0.991285 
-0.573675 0.819083 
0.993212 0.116322 
0.999911 -0.0133345 
0.525414 0.850846 
0.55605 -0.831149 
0.999412 -0.034297 
0.999969 -0.00783388 
0.574156 0.818746 
0.458446 -0.888722 
0.99993 0.0117964 
0.999803 0.0198476 
0.534808 0.844974 
0.467656 -0.883911 
0.999779 0.0210277 
0.999999 -0.00109533 
0.519473 0.854487 
0.489328 -0.8721 
0.99992 0.012656 
0.999871 -0.0160817 
0.505664 0.86273 
0.509078 -0.86072 
1 -0.000647049 
1 -0.000667582 
0.509941 0.86021 
0.506027 -0.862518 
1 -0.000345374 
0.999993 -0.00375233 
0.486184 0.873856 
0.509657 -0.860378 
0.999967 -0.00806524 
0.99998 0.00628783 
0.49766 0.867372 
0.504978 -0.863132 
1 -3.29461e-05 
0.999943 -0.0106357 
0.494506 0.869174 
0.495799 -0.868437 
0.999955 0.00943557 
0.99994 0.0109641 
0.502076 0.864824 
0.490908 -0.871212 
1 -1.89394e-05 
0.999999 0.001088 
0.499873 0.866098 
0.503011 -0.86428 
0.999952 -0.00983727 
0.999986 -0.00535725 
0.497647 0.867379 
0.494722 -0.869051 
1 -0.000393454 
1 5.58659e-05 
0.503537 0.863973 
0.495515 -0.868599 
0.999949 0.0100522 
0.999999 -0.00158639 
0.508233 0.86122 
0.505126 -0.863046 
0.99985 -0.017338 
0.999992 0.00390974 
0.488589 0.872514 
0.504753 -0.863264 
0.999975 0.00705052 
0.99998 0.00634552 
0.502647 0.864491 
0.492941 -0.870063 
1 0.000986616 
0.999998 0.00194368 
0.500216 0.8659 
0.509168 -0.860667 
0.999964 -0.00847451 
0.999987 0.00501611 
0.506671 0.86214 
0.516546 -0.85626 
0.999987 0.00517529 
0.999947 -0.0103347 
0.499488 0.866321 
0.498082 -0.86713 
0.999999 -0.00126358 
0.999995 0.0030743 
0.487914 0.872892 
0.511919 -0.859034 
0.999991 0.00416195 
0.999998 -0.00185223 
0.492925 0.870072 
0.505758 -0.862675 
0.999998 -0.0018304 
0.999946 0.010417 
0.504514 0.863403 
0.498106 -0.867116 
0.999998 -0.0020627 
0.999963 -0.00865524 
0.48732 0.873223 
0.509196 -0.86065 
0.999961 0.00883454 
0.999962 0.00876059 
0.492247 0.870456 
0.505536 -0.862805 
0.997763 0.0668548 
0.999416 0.0341575 
0.439306 0.898337 
-0.524069 0.851676 
0.98542 0.170142 
0.971692 0.236251 
0.248214 0.968705 
0.547469 -0.836826 
0.971487 0.237094 
0.969617 0.244628 
0.315381 0.948965 
0.670911 -0.741538 
0.9843 0.176504 
0.969473 0.245196 
0.7171 -0.69697 
0.340825 0.940127 
0.999936 0.0113567 
0.998845 0.0480421 
0.470238 -0.88254 
0.546174 0.837672 
0.999585 -0.0288068 
0.999953 -0.00972675 
0.424886 -0.905247 
0.58158 0.813489 
0.996891 -0.0787908 
0.998971 -0.045361 
0.386174 -0.922426 
0.637541 0.770417 
0.997439 -0.0715177 
0.99767 0.0682198 
0.548208 0.836342 
0.499105 -0.866541 
0.993161 -0.116749 
0.993907 -0.110225 
0.625882 0.779918 
0.324664 -0.945829 
0.985315 -0.170744 
0.983424 -0.181323 
0.67502 0.737799 
0.316302 -0.948659 
0.972883 -0.2313 
0.978749 -0.205064 
0.28518 -0.958474 
0.716517 0.697569 
0.958176 -0.286178 
0.965207 -0.261485 
0.274485 -0.961591 
0.743974 0.668208 
0.94362 -0.331031 
0.950933 -0.309396 
0.227096 -0.973872 
0.785801 0.618479 
0.924666 -0.380779 
0.933993 -0.357291 
0.178712 -0.983901 
0.799721 0.600372 
0.910633 -0.413217 
0.954203 -0.29916 
0.742209 0.670168 
0.130396 -0.991462 
0.872137 -0.489262 
0.832826 -0.553534 
-0.0298823 -0.999553 
0.847657 0.530544 
0.816288 -0.577645 
0.825274 -0.564732 
-0.0996791 -0.99502 
0.940756 0.339085 
0.780214 -0.625513 
0.799959 -0.600054 
-0.12727 -0.991868 
0.951048 0.309044 
0.77714 -0.629328 
0.948564 0.316585 
-0.147406 -0.989076 
0.763248 -0.646105 
0.956897 0.290429 
-0.161811 -0.986822 
0.71571 -0.698398 
0.750026 -0.661409 
0.973879 0.227066 
-0.213995 -0.976835 
